student_id,first_name,age,gpa,favorite_pet,voted,birthdate
200,Betty,21,2.9,cat,0,9-Jun
3755,Carlos,21,3.2,dog,1,24-Mar
5165,Aisha,21,3.6,parrot,0,3-Feb
118,Kelsey,21,3.4,cat,0,15-Apr
1200,Todd,21,3.5,dog,0,14-Dec
1274,Derrick,21,2.3,dog,0,30-Jun
1828,Christian,21,4,goldfish,0,12-Dec
5138,Wei,21,2.7,cat,0,8-Dec
3011,Rodney,21,2,cat,1,18-Oct
337,Wesley,21,,rabbit,1,1-Jun
1407,Jane,21,3.3,cat,0,22-May
5174,Ava,21,3.5,dog,1,16-Jul
2089,Regina,21,3.5,dog,1,14-Jan
3947,Ivan,21,2.7,cat,1,28-May
1716,Brandi,21,3.6,dxg,1,16-Jul
5051,Yuki,21,2.2,hamster,0,26-Jun
299,Martha,21,3.3,cat,1,19-Jan
3668,Olivia,21,2.9,dog,1,21-Jul
2321,Penny,21,3.1,dog,0,19-Nov
4673,Raj,21,2.5,cat,0,4-Jan
793,Austin,21,,dog,0,18-Jan
1155,Mckenzie,21,,cat,1,11-Nov
3521,Raj,21,3.6,cat,1,6-Apr
2144,Darryl,21,3.1,cat,1,12-Sep
855,Sheryl,21,3.2,rabbit,0,30-Mar
1779,Whitney,21,3.2,goldfish,1,14-Aug
2610,Cheryl,21,2.4,cat,1,8-Jan
4057,Yuki,21,3.4,goldfish,0,30-Oct
4287,Ava,21,2.8,hamster,1,27-Jul
893,Chase,21,2.3,dog,0,12-Feb
2708,Brianna,21,4,dog,1,9-Nov
156,Jack,21,2.2,cat,1,20-Dec
3698,Yuki,21,2.3,dog,1,27-Mar
906,Lori,21,3.5,snake,1,7-Jan
4258,Ava,21,2,hamster,0,25-Sep
3399,Isabella,21,2.2,hamster,1,6-Sep
80,Brandon,21,2.5,dog,1,31-Dec
2516,Colleen,21,3.9,cat,1,23-Apr
1529,Leslie,21,2.3,dog,1,21-Jun
1884,Caroline,21,3.9,hamster,1,27-Nov
2375,Laura,21,2.3,dog,1,8-Dec
1635,Pedro,21,2.9,dog,1,8-Dec
5037,Carlos,21,2.7,snake,1,19-Oct
1178,Bonnie,21,3.1,goldfish,0,2-Jun
324,Yvonne,21,,dog,1,7-Jan
3744,Wei,21,2.5,dag,0,5-Aug
1212,Melissa,21,3.9,cat,0,6-Oct
1790,Brittany,21,2.7,rabbit,0,29-Oct
2652,Jerome,21,3.8,dog,0,25-Apr
2888,Todd,21,3,hamster,0,7-Jan
5129,Raj,21,2.1,cat,1,8-Mar
3713,Ivan,21,2.9,cat,0,20-Dec
4365,Olivia,21,2.4,cat,1,5-Sep
1607,Frederick,21,3.7,cat,1,12-May
465,Cynthia,21,,dog,0,16-Jan
1326,Kent,21,2.3,cat,1,24-Mar
4018,Olivia,21,2.2,dog,0,19-Sep
3825,Isabella,21,2,dog,0,10-Oct
2090,Annette,21,2.9,cat,0,26-Apr
1843,Luis,21,2.2,dog,0,29-May
2441,Levi,21,2.2,dog,0,20-Feb
1672,Brandy,21,3.9,dog,0,10-Aug
4110,Fatima,21,3.9,rabbit,1,17-Jul
1630,Carolyn,21,2.4,parrot,0,15-Feb
1067,Darren,21,3.9,cat,0,17-May
508,Benjamin,21,,goldfish,1,31-May
3453,Yuki,21,2.9,cat,0,14-Sep
2961,Devon,21,2.8,parrot,1,25-Jul
153,Rita,21,2.2,cat,0,29-May
4502,Olivia,21,3.6,cat,1,24-Apr
3986,Raj,21,3.4,dog,1,25-Nov
290,Debbie,21,3.1,goldfish,0,1-Jul
4773,Ivan,21,2.1,goldfish,1,19-Oct
4157,Ivan,21,2.8,cat,1,31-Aug
196,Phillip,21,3,dog,1,4-Nov
5148,Yuki,21,2.3,rabbit,0,17-Nov
1973,Jeff,21,2.3,parrot,1,3-May
862,Caitlyn,21,3,dog,0,16-Jun
3730,Yuki,21,4,cat,1,26-Aug
1710,Evelyn,21,3,dog,0,20-Nov
1438,Kenneth,21,2.6,cat,1,12-Oct
4325,Ivan,21,2,snake,1,31-Dec
4885,Mohammed,21,3.6,snake,0,12-Apr
549,Brittany,21,,cat,1,7-Sep
2728,Ellen,21,3.2,dog,0,19-Jan
3906,Mohammed,21,2.6,dog,1,9-Sep
277,Austin,21,2.1,hamster,1,20-Jul
2656,Angie,21,3.5,cat,0,15-Jul
1226,Jonathon,21,3.9,dog,1,2-Dec
1427,Ryan,21,2.3,parrot,1,5-Dec
3928,Ivan,21,3.5,rabbit,0,17-Jan
3295,Raj,21,3.8,cat,1,2-Dec
3707,Aisha,21,4,cat,0,27-Apr
3599,Aisha,21,2.4,rabbit,1,16-Jul
3697,Fatima,21,2.5,goldfish,0,19-Jan
3520,Ava,21,2.2,hamster,1,28-Sep
1358,Yvonne,21,,cat,1,25-Sep
1387,Dustin,21,3.3,rabbit,0,15-Jun
616,Marcus,21,,rabbit,0,22-Feb
1943,Judy,21,2.5,cat,1,28-Jul
3639,Ava,21,2.9,dog,1,12-Jul
3695,Isabella,21,2.3,rabbit,1,3-Jul
2507,Caitlin,21,2.6,cat,1,26-Aug
4959,Ava,21,3,goldfish,0,3-Nov
5144,Wei,21,2,goldfish,0,3-Jan
4584,Aisha,21,2.1,cat,1,19-Aug
2164,Kimberly,21,2.3,dug,1,10-Nov
1919,Marissa,21,3.5,cat,1,22-Sep
3537,Yuki,21,2.4,cat,1,8-Apr
2884,James,21,3,cat,1,11-Aug
480,Elijah,21,,cat,1,31-Aug
3074,Charlene,21,3.4,cyt,0,22-Nov
1497,Diana,21,2.1,snake,1,21-Aug
284,Bianca,21,3.3,cat,1,23-Jun
1791,Henry,21,3.6,drg,0,10-Sep
1850,Ronnie,21,3.2,dog,0,7-Jan
2286,Molly,21,3.7,dog,0,4-Nov
2297,Christie,21,2.1,dog,0,16-Jan
3194,Ivan,21,3.9,hamster,1,29-Oct
4934,Aisha,21,3.1,dog,0,22-Jul
1742,Autumn,21,2.9,dog,0,24-Sep
3548,Wei,21,2.7,cat,1,12-Sep
1233,Elaine,21,3.8,cat,1,14-Feb
4047,Aisha,21,3.1,dog,0,2-Mar
2579,Debra,21,3.7,dog,1,5-Dec
2746,Gary,21,,dog,1,23-Jan
3991,Ivan,21,3,rabbit,1,16-Dec
443,Darryl,21,,cat,0,29-Nov
942,Grant,21,3.3,dog,0,17-Jul
5099,Yuki,21,3.6,dog,0,19-Nov
2790,Jeanette,21,3,dog,1,18-Nov
2759,Sandra,21,3.2,dog,1,3-Oct
2733,Fred,21,3.6,cat,1,16-Oct
3708,Fatima,21,2,parrot,0,25-Jun
1892,Kayla,21,2.6,snake,0,3-May
3088,Christy,21,3.8,dog,0,15-Jan
5022,Ava,21,2.1,dmg,1,1-Jan
1731,Casey,21,3,dog,1,13-Sep
719,Kathleen,21,,dog,1,11-Dec
4363,Yuki,21,3,goldfish,1,4-Aug
1053,Antonio,21,4,dog,0,19-Aug
1278,Catherine,21,2.7,dog,1,13-Sep
3851,Olivia,21,2.5,cat,1,8-Apr
1171,Jean,21,3,cat,1,7-Aug
688,Ronnie,21,,dog,0,20-Oct
879,Pamela,21,2.9,dog,1,12-Jun
2916,Wanda,21,3.3,snake,1,21-Aug
3408,Mohammed,21,,dog,0,12-May
2994,Donald,21,2.2,dog,1,5-May
949,Monica,21,2.2,ckt,0,17-Jul
1052,Curtis,21,3.3,dog,0,20-Feb
3667,Fatima,21,3.3,cjt,1,21-Mar
3273,Wei,21,2.8,hamster,0,21-Jan
3637,Ivan,21,2.7,dog,0,19-Aug
4908,Carlos,21,2.9,cat,1,7-Apr
4628,Ava,21,2.9,cbt,0,19-Apr
4475,Ivan,21,3.5,snake,0,27-Apr
1621,Ricardo,21,2.7,dog,1,25-Jan
2071,Tyler,21,3.1,cat,1,28-Feb
4152,Olivia,21,2.3,cat,0,12-Apr
3890,Aisha,21,3.3,cat,1,4-Jun
1559,Geoffrey,21,2.1,dog,1,20-Jul
3575,Raj,21,3,dog,0,15-Oct
4295,Mohammed,21,2.6,cat,1,3-Jul
2545,Adam,21,2.1,hamster,0,11-Sep
1078,Karen,21,3.9,cat,1,30-Oct
1990,Tammie,21,3.4,dog,1,18-Jul
1600,Kevin,21,3.1,snake,1,29-Mar
5016,Raj,21,2.4,dog,0,6-Jun
886,Tara,21,2.3,rabbit,0,4-Jul
2542,Angelica,21,3.9,dog,0,9-Apr
4576,Yuki,21,2.8,cat,0,16-Nov
4612,Raj,21,3.9,dog,1,19-May
712,Jeffery,21,,dog,1,4-Jul
3445,Carlos,21,2.2,dog,1,13-Dec
1701,Paige,21,3.5,parrot,0,10-Apr
4482,Mohammed,21,2.9,dog,1,17-Jun
20,Mallory,21,3.5,rabbit,1,28-Oct
1694,Wesley,21,2.1,hamster,0,12-Jun
25,Autumn,21,3.3,dogg,0,18-Aug
3070,Bonnie,21,3.3,snake,1,30-Oct
36,Wendy,21,2.4,djg,1,16-Apr
2418,Elijah,21,3.1,cat,1,25-Jun
1098,Angelica,21,2.8,cat,1,21-Jan
259,Glenda,21,3.1,dbg,1,18-Sep
2118,Fernando,21,3.6,dog,0,4-Dec
2014,Katrina,21,2.9,dog,0,28-Jun
435,Manuel,21,,cat,0,24-May
2902,Jesse,21,3.1,snake,0,25-Jan
73,Ronald,21,3.7,cat,1,16-Dec
2025,Levi,21,3.9,cat,0,5-Nov
1151,Jesus,21,3,cat,1,12-Dec
4770,Ivan,21,2.6,cat,1,2-Jun
5018,Olivia,21,3.1,rabbit,0,28-Sep
4448,Mohammed,21,3.2,hamster,0,31-Jan
1509,Jonathan,21,2.8,cat,1,14-Oct
3660,Fatima,21,3,cat,1,8-May
2970,Teresa,21,3.9,dog,0,25-Feb
3176,Fatima,21,3.3,cat,1,6-Jun
1194,Cassandra,21,2.5,parrot,0,4-Feb
2334,James,21,3.2,snake,0,21-Dec
4955,Mohammed,21,3.1,cat,1,13-Oct
2247,Eddie,21,3.5,hamster,1,6-Jul
2785,Keith,21,2.5,goldfish,1,2-May
26,Melinda,21,3.7,dogs,1,11-Dec
2892,Gloria,21,3.1,cyt,1,25-May
2740,Angela,21,2.5,dog,0,20-Jul
4117,Ivan,21,3.3,dog,0,26-Jun
1722,Tina,21,2.4,cat,1,8-Mar
49,Todd,21,2.2,rabbit,1,15-May
4877,Aisha,21,3.4,cat,1,12-Feb
4085,Carlos,21,2.1,dog,0,21-Jun
2648,Allison,21,2.9,cat,0,28-Feb
1496,Caitlyn,21,2.3,cat,1,4-Dec
5127,Ivan,21,2.3,dog,1,13-Oct
3140,Ivan,21,3,cat,1,27-Sep
76,Benjamin,21,3.6,cat,0,23-Feb
1863,Kristopher,21,3.7,snake,1,11-Nov
2364,Claudia,21,3.8,cat,0,16-Aug
2142,Karen,21,2.5,cat,1,18-Jun
4174,Ivan,21,3.4,cat,1,3-Nov
611,Manuel,21,,hamster,1,20-Oct
1550,Crystal,21,3.7,goldfish,1,17-Mar
3830,Aisha,21,2.7,cat,1,4-Apr
1732,Allen,21,3.1,dog,1,3-Jun
4744,Olivia,21,,cat,1,4-Nov
1198,Kristina,21,3.3,cat,1,2-Apr
539,Darrell,21,,cat,1,2-Apr
4530,Raj,21,2.1,dog,1,17-Jan
431,Nancy,21,,cat,1,22-May
778,Cheryl,21,,cat,1,20-Oct
2336,Sierra,21,2.6,dog,0,17-Jul
3464,Carlos,21,3.7,dog,0,29-Jan
163,Natasha,21,3.7,goldfish,1,1-May
2956,Brandy,21,2,hamster,1,1-Apr
1456,Elizabeth,21,3.4,hamster,1,25-May
1764,Christy,21,3.5,dog,1,9-Apr
1617,Olivia,21,2.5,hamster,0,15-Feb
2316,Jared,21,2.5,cat,1,28-Nov
1979,Joann,21,2.4,goldfish,1,8-Jun
4444,Carlos,21,3.2,rabbit,1,13-Jun
3120,Raj,21,3.8,parrot,1,1-Jul
1626,Luis,21,2.3,dog,1,22-Oct
4536,Raj,21,3.4,cet,0,8-May
5108,Ivan,21,2.9,goldfish,0,20-Sep
3197,Carlos,21,3.1,cat,1,15-Sep
3596,Wei,21,2.1,cat,1,28-Dec
1661,Ian,21,3.9,hamster,0,27-Jan
224,Trevor,21,3.7,cat,1,16-Oct
2724,Edward,21,2.9,cat,1,2-Jan
5136,Raj,21,3.3,goldfish,0,12-Mar
4537,Carlos,21,2.2,cat,1,17-May
33,Nicholas,21,2.9,dog,1,15-Sep
197,Kelsey,21,2.9,czt,0,21-Apr
681,Robyn,21,,parrot,1,14-Jan
2212,Dominique,21,2.4,snake,0,3-Aug
4795,Aisha,21,2.1,cst,0,3-May
4197,Olivia,21,2,snake,0,26-Jul
4814,Mohammed,21,3.1,goldfish,1,16-Feb
2352,Jordan,21,3.2,dog,1,8-Aug
4524,Isabella,21,2.1,cat,1,1-Mar
5043,Carlos,21,3.2,goldfish,0,26-May
936,Sonia,21,2.3,dog,1,10-Jun
3485,Ivan,21,3.6,cat,1,17-Nov
1857,Yolanda,21,2.5,dog,1,5-Nov
4681,Yuki,21,3.4,dog,1,16-Feb
82,Nichole,21,3.4,parrot,1,13-Jul
4946,Wei,21,2.7,snake,0,3-May
4060,Wei,21,2.3,cat,0,3-Jul
4136,Olivia,21,3.2,snake,0,14-Jun
2028,Tina,21,3.1,dog,1,7-Mar
2323,Rebekah,21,3.8,dog,1,18-Jul
3877,Mohammed,21,2.5,dog,0,11-Apr
108,Jeffery,21,2.9,dog,0,5-Oct
1092,Fernando,21,2.9,cat,0,9-Sep
3939,Ava,21,2.8,parrot,1,24-Feb
740,Danielle,21,,parrot,0,24-Aug
2165,Alexander,21,3.6,cat,1,1-Sep
114,Gabriel,21,2.1,goldfish,1,1-Sep
3641,Aisha,21,3.8,dog,1,26-Nov
1772,Haley,21,3.7,cat,1,23-Mar
1587,Daryl,21,2.2,goldfish,1,29-Jun
243,Sandy,21,2.3,dog,0,12-Jan
3499,Fatima,21,3,hamster,0,8-Oct
2388,Elijah,21,2.3,dog,1,15-Oct
4711,Aisha,21,3.6,dog,1,7-Mar
4241,Raj,21,2.7,drg,0,27-Oct
4418,Isabella,21,2.8,dbg,1,30-Apr
320,Steve,21,2.6,dog,1,20-Dec
5161,Yuki,21,2.1,cat,0,27-Jan
1932,Nichole,21,2.7,hamster,1,10-Nov
4487,Ivan,21,2.6,cat,1,2-May
3621,Carlos,21,3.1,cat,0,11-Jun
3379,Carlos,21,3.2,goldfish,0,20-Jun
60,Shawn,21,2.3,dsg,1,17-Nov
3375,Mohammed,21,3.5,hamster,1,9-Feb
2476,Stephen,21,3,cat,0,16-Apr
4837,Mohammed,21,2.3,dbg,0,1-May
653,Gabriella,21,,cat,1,3-Mar
3586,Yuki,21,2.6,parrot,1,20-May
2912,Linda,21,3.4,dog,0,14-Oct
4228,Raj,21,3.4,dgg,1,7-Mar
4958,Wei,21,2.4,hamster,0,21-Apr
1893,Brooke,21,3.4,cat,1,24-Dec
544,Derrick,21,,parrot,0,19-Mar
4922,Olivia,21,3.4,cat,0,12-May
3200,Olivia,21,3.7,cat,1,29-May
4352,Isabella,21,2.3,cat,1,17-Apr
2371,Darren,21,3,cat,1,12-Mar
4389,Isabella,21,3.5,goldfish,1,9-Oct
4960,Olivia,21,2.6,parrot,0,1-Nov
5163,Raj,21,3.6,dog,0,29-Nov
2126,Hunter,21,2.9,cat,0,14-Feb
1118,Deborah,21,2.1,cat,1,16-Mar
1797,Gabriella,21,2.8,cat,1,31-Oct
4866,Olivia,21,3.8,dog,0,18-Sep
1125,Ernest,21,2.7,rabbit,0,24-Feb
4449,Ivan,21,3.1,dog,1,26-May
29,Sheri,21,3,dog,1,6-Oct
2932,Tammie,21,3.9,dog,1,4-Feb
2828,Veronica,21,3,goldfish,1,16-Jul
304,Cody,21,3.2,cat,1,26-Jan
1346,Howard,21,2.2,cat,1,27-Feb
2672,Theodore,21,2.5,dog,0,13-Jun
5150,Mohammed,21,3.2,dog,0,8-Jan
2355,Tyrone,21,2.3,dog,1,7-Aug
3606,Ivan,21,2.1,rabbit,1,23-Dec
1162,Anne,21,3.1,dog,0,15-Oct
4341,Aisha,21,3.8,dog,1,23-Apr
3872,Carlos,21,2.8,dtg,0,16-Mar
5013,Olivia,21,4,cat,0,11-Sep
42,Rodney,21,3.3,czt,0,24-Mar
4366,Mohammed,21,3.6,cat,1,23-May
1206,Tony,21,2.4,dog,1,2-Jun
4552,Ivan,21,3.7,snake,0,3-May
5029,Ivan,21,3,snake,1,7-Jul
1135,Kristin,21,2.5,goldfish,1,13-Feb
1827,Joseph,21,3.7,parrot,0,8-Oct
3545,Ivan,21,2.4,rabbit,0,12-Aug
3800,Ava,21,3.1,hamster,1,5-Mar
4957,Carlos,21,2.9,snake,1,26-May
3774,Isabella,21,3.1,cet,1,17-Jan
3401,Olivia,21,3,dog,1,10-Nov
3581,Ivan,21,2.2,cat,1,6-May
2294,Carolyn,21,2.3,cat,1,16-Sep
3427,Wei,21,,cat,1,5-Aug
2311,Holly,21,2.6,goldfish,0,25-Jul
2117,Ana,21,3.3,dog,0,22-Feb
1054,Jesse,21,3.1,cwt,1,25-Jun
4118,Fatima,21,2.7,cat,1,24-Jun
4907,Ivan,21,2.3,dog,1,2-Jan
2331,Nancy,21,3.1,dog,0,25-Apr
4187,Ivan,21,2.6,dog,0,4-Mar
4328,Yuki,21,2.5,cat,1,17-Dec
2897,Grant,21,3.6,cat,0,30-May
3177,Isabella,21,3.3,cat,1,24-Dec
2195,Max,21,2.5,goldfish,0,16-May
1179,Joan,21,2.8,cat,1,15-Jun
5053,Wei,21,2.3,dog,0,22-Mar
3652,Fatima,21,2.3,dog,1,6-May
3688,Wei,21,2.8,cat,1,5-Jul
170,Fred,21,3.2,cat,1,24-Sep
834,Tracey,21,2.5,hamster,1,21-Dec
1095,Devon,21,3,cat,1,3-Sep
2302,Darlene,21,3.8,dqg,0,11-Jul
3602,Aisha,21,3.7,cat,1,8-Feb
3475,Yuki,21,3,dog,1,15-Jan
4380,Olivia,21,3.8,dog,0,3-Jul
4700,Yuki,21,3.5,dog,0,18-Mar
3948,Mohammed,21,2.8,cat,0,8-Dec
3405,Wei,21,2.7,cat,1,29-Jan
2253,Terri,21,2.3,crt,1,3-Nov
3007,Carol,21,2.6,cat,1,16-Mar
3309,Yuki,21,,rabbit,1,20-Feb
477,Gary,21,,cat,1,19-Oct
559,Gregory,21,,dfg,1,20-May
4718,Raj,21,3.9,snake,0,13-Nov
4796,Isabella,21,3.4,cat,1,13-Oct
3178,Raj,21,3.7,dog,1,12-Mar
2389,Shirley,21,3.2,hamster,1,7-Jun
1656,Ruth,21,2.3,cat,0,21-Aug
4133,Fatima,21,3.4,dog,0,22-Feb
3557,Fatima,21,2.1,cat,1,6-Dec
4302,Ivan,21,2.8,cat,0,8-May
4317,Aisha,21,2.7,cat,1,3-Nov
4765,Ava,21,3.5,dog,0,9-Feb
2764,Sue,21,2.5,crt,0,7-Nov
3028,Whitney,21,3.5,dog,0,12-Jan
2185,Vanessa,21,2.4,hamster,1,17-Oct
32,Nicole,21,3.5,rabbit,0,3-Feb
4800,Wei,21,2.2,dog,0,7-Apr
891,Harold,21,3.4,hamster,0,12-Jun
2485,Heidi,21,3.4,dog,1,16-Aug
3317,Olivia,21,,cat,1,24-Oct
4354,Raj,21,3.4,rabbit,1,21-Aug
850,Ronnie,21,3.6,dog,0,22-Apr
3752,Fatima,21,2.7,dog,1,21-Feb
3605,Ivan,21,2.6,goldfish,1,21-Nov
5158,Raj,21,2.2,hamster,1,4-Apr
3853,Isabella,21,3.9,cat,1,5-Apr
1634,Katherine,21,2.7,cat,1,24-Feb
3394,Ava,21,3.9,hamster,0,19-Jan
457,Nicholas,21,,dog,0,20-Feb
3272,Carlos,21,3.8,cat,1,11-Apr
4308,Ivan,21,3.6,hamster,1,13-Apr
1639,Tyrone,21,2.4,parrot,0,6-Jul
4021,Ivan,21,3.1,cat,1,31-Jul
2779,Sierra,21,3.9,dog,1,12-Jan
2140,Megan,21,2.5,dog,1,7-Jun
2957,Sandra,21,3.3,dog,0,11-Dec
288,Eugene,21,2.7,parrot,0,2-Sep
1234,Trevor,21,2.7,rabbit,0,4-Oct
4254,Carlos,21,2.4,dog,1,26-Mar
3377,Raj,21,3.1,hamster,1,22-Sep
4015,Wei,21,2.9,cat,0,24-Oct
2887,Haley,21,3.5,dog,1,19-Jan
4949,Ava,21,3.8,dog,0,21-Mar
2757,Spencer,21,3.7,cat,1,4-Aug
3100,Betty,21,2.1,dog,0,4-Jul
4134,Mohammed,21,3.5,rabbit,1,27-Mar
5117,Mohammed,21,2.7,parrot,0,7-Jan
1173,Darryl,21,2.5,dog,1,7-Jul
3314,Isabella,21,,rabbit,1,13-Nov
1087,Marc,21,2.7,dzg,0,8-Aug
950,Cheyenne,21,3.8,cat,1,13-Apr
4680,Aisha,21,2.7,cat,1,19-Nov
2874,Destiny,21,3.7,dog,0,25-Oct
2283,Lance,21,3.3,cat,1,4-Jul
754,Tiffany,21,,dog,1,17-May
483,Grant,21,,dog,0,6-Aug
2806,Hayden,21,3,dog,0,1-Dec
1466,Teresa,21,3.1,cat,1,8-Nov
4621,Olivia,21,3.3,snake,1,30-Aug
733,Katherine,21,,dog,0,9-Jul
2491,Kristin,21,2.9,dog,1,9-Feb
4022,Ava,21,3.3,cwt,1,15-Feb
363,Shirley,21,,cat,0,24-May
3966,Carlos,21,3.3,dog,1,1-Nov
3925,Mohammed,21,3.4,cat,1,9-Feb
495,Mindy,21,,dog,1,7-Mar
2834,Larry,21,2.7,cat,1,14-Mar
1221,Duane,21,3,cat,1,15-Nov
1048,Sergio,21,2.5,cat,0,18-Dec
3829,Ava,21,3,dog,0,12-Jan
2883,Louis,21,3.5,cat,1,25-Sep
815,Sandy,21,3.1,rabbit,1,14-May
5095,Fatima,21,2.4,cat,0,22-Feb
694,Tracey,21,,dog,1,21-May
3982,Carlos,21,3.1,cat,1,13-Mar
2054,Daniel,21,2.5,dog,1,9-Apr
4888,Wei,21,2.6,hamster,1,12-Jan
3127,Olivia,21,2.9,dog,1,16-Jan
2344,Jackson,21,2.3,dog,1,10-Apr
1223,Marie,21,2.6,cat,1,14-Aug
2254,Kevin,21,2.7,dog,0,28-Jan
1611,Sheryl,21,2.5,cbt,1,3-Jun
3647,Yuki,21,3.5,dog,1,31-May
4488,Raj,21,2.5,parrot,0,1-Mar
347,Melinda,21,,goldfish,1,19-Jun
3191,Ivan,21,3,goldfish,0,24-Nov
3275,Carlos,21,2.6,dog,1,27-Aug
2400,Amy,21,2.8,rabbit,0,18-Jan
1724,Jody,21,2.6,dog,0,19-May
178,Cheryl,21,2.4,cat,1,5-Apr
657,Tanya,21,,dog,0,21-Jun
3791,Olivia,21,2.6,cat,0,17-Mar
4127,Ava,21,3.1,goldfish,1,8-Aug
1373,Spencer,21,,dog,1,24-Feb
1781,Yesenia,21,2.9,dog,1,14-Apr
5184,Skye,21,2.9,snake,0,18-Feb
3775,Aisha,21,3.2,dog,1,23-Sep
4445,Yuki,21,3.5,dog,1,25-Aug
2439,Jean,21,2.1,dog,0,22-Dec
2618,Randall,21,3.4,dog,0,12-Nov
3970,Olivia,21,3.8,cat,0,12-Nov
2085,April,21,2,cat,0,14-Nov
2705,Laurie,21,3.7,parrot,0,18-May
3582,Olivia,21,3.2,ckt,1,31-Jan
5172,Aisha,21,3.3,rabbit,1,8-Aug
2035,Julia,21,3.3,cat,1,18-Nov
2735,Daniel,21,2.1,dog,1,9-Jun
509,Renee,21,,cat,1,12-Jan
635,Alexander,21,,cat,1,5-Jun
3436,Olivia,21,,cat,1,8-Apr
1195,Angel,21,2.6,cat,1,11-Mar
3656,Olivia,21,3.6,dog,1,30-Jun
1390,Jason,21,2.2,dog,0,8-Jul
3283,Ivan,21,3.2,dog,0,14-Nov
3644,Olivia,21,2.9,cat,1,3-Feb
2103,Patricia,21,2.6,parrot,0,5-May
2829,Danny,21,2.4,cat,1,11-Jun
969,Fred,21,2.1,cat,1,7-Dec
769,Allen,21,,dog,1,24-Apr
1922,George,21,2.6,cat,1,18-Aug
628,Spencer,21,,cft,1,14-Oct
1757,Marcus,21,3.9,dog,1,21-Mar
3936,Carlos,21,2.1,dog,0,10-May
4315,Carlos,21,2.3,dwg,1,26-Feb
1734,Tanya,21,2.7,parrot,1,23-Nov
2895,Blake,21,2.1,dog,0,31-Jan
2857,Douglas,21,3.2,cat,1,30-Apr
1997,Gina,21,3.1,goldfish,0,27-Dec
3246,Olivia,21,2.4,dog,1,14-Nov
2694,Christy,21,2.6,dog,0,16-May
4322,Ava,21,3.1,cat,1,29-Jan
863,Jon,21,3.8,cat,0,11-Sep
2882,Ryan,21,3.4,snake,0,12-Jan
1687,Kelsey,21,3.6,dog,1,18-Jan
3799,Fatima,21,2.8,dog,1,20-Jul
4113,Fatima,21,3.3,rabbit,1,13-Jun
2162,Daryl,21,3.3,cat,1,7-Oct
1449,Cristina,21,4,hamster,0,7-Feb
1476,Rebecca,21,2.7,cat,1,8-Jun
4209,Raj,21,3.3,snake,0,4-Feb
2819,Ralph,21,3.9,cat,1,12-May
37,Bailey,21,2,cats,0,5-Nov
1378,Sharon,21,,cmt,1,11-Apr
1688,Betty,21,2.4,rabbit,0,29-Apr
3968,Ava,21,3.3,hamster,0,29-Sep
3716,Mohammed,21,2.9,goldfish,1,30-Jul
3689,Ava,21,2.5,dog,0,6-Feb
1890,Sean,21,3.8,cat,1,20-Jan
4850,Mohammed,21,3.3,goldfish,0,2-Dec
2160,Pamela,21,2.3,cat,1,17-Jan
4874,Ivan,21,2.6,dog,1,30-Apr
1956,Kurt,21,3.8,dog,0,20-Apr
1653,Sergio,21,3.4,deg,0,26-Nov
3754,Ava,21,2.4,cat,1,3-Aug
4991,Isabella,21,3.4,snake,0,27-Nov
2904,Brandi,21,2.5,snake,1,27-Feb
3175,Carlos,21,3.6,dog,1,13-Aug
3412,Carlos,21,,cut,0,11-Apr
5027,Carlos,21,3,goldfish,1,20-Jan
4084,Yuki,21,2.1,dog,1,21-Apr
3679,Isabella,21,3.4,dog,0,12-Nov
2065,Veronica,21,2.6,dog,1,23-Nov
2055,Robert,21,3.9,dog,0,19-Aug
4082,Fatima,21,3.5,rabbit,1,22-Nov
4358,Isabella,21,3,cat,1,17-Oct
3629,Yuki,21,2.2,snake,1,11-Jul
790,Donald,21,,hamster,0,27-May
1060,Edwin,21,2.2,cat,1,30-Dec
1472,Stacie,21,2.9,rabbit,1,25-Sep
4472,Mohammed,21,3.4,dog,1,20-Jul
3696,Aisha,21,3.2,dog,1,18-Jun
696,Mark,21,,cat,0,12-Jan
1739,Betty,21,2.8,hamster,0,10-Aug
1389,Manuel,21,3.8,cat,1,23-Aug
1652,Mindy,21,3,dog,0,25-Apr
1727,Alexa,21,2.3,dog,1,31-Mar
1839,Monica,21,2.8,dog,0,4-Sep
4404,Wei,21,3.3,cat,1,16-Nov
2406,Anthony,21,3.5,cat,1,26-May
3831,Yuki,21,2.8,dog,1,6-Aug
2827,Charlene,21,3.2,dog,1,11-Jan
3344,Ava,21,,dog,1,20-Mar
5098,Ava,21,3.1,goldfish,1,11-Dec
2553,Christine,21,2.6,cat,0,21-Jun
4736,Mohammed,21,3.9,goldfish,1,5-Dec
2119,Darren,21,2.8,cat,1,7-Feb
4370,Raj,21,2.8,cat,1,15-Dec
314,Hayley,21,3.5,cat,0,24-Apr
1676,Cassandra,21,2.1,rabbit,0,29-Nov
2498,Sierra,21,2.2,dog,1,6-Oct
2176,Rhonda,21,2.4,dog,1,14-Oct
2930,Bryan,21,2.7,cat,1,5-Apr
4094,Yuki,21,3.4,parrot,0,3-Oct
3870,Wei,21,3.4,hamster,1,17-Aug
1964,Angie,21,3.3,dog,1,11-Oct
4348,Ivan,21,2.3,cat,1,12-Jul
530,Diana,21,,cat,1,20-Apr
595,Megan,21,,dog,1,29-Dec
